ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
13455	553	black	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɬə̃²⁴	tɬə̃²⁴	tɬ ə̃ ²⁴	nort2749	163	26.231562	106.861969	
13433	553	black	WesternQiandong	Qiandong, West	ɬuŋ²²	ɬuŋ²²	ɬ u ŋ ²²		163	26.43106	107.68758	
13434	553	black	EasternBahen	Baheng, East	quŋ³¹	quŋ³¹	q u ŋ ³¹	pahn1237	163	27.11733	111.02615	
13435	553	black	WesternBaheng	Baheng, West	kwaŋ⁴⁴	kwaŋ⁴⁴	k w a ŋ ⁴⁴	pahn1237	163	25.74971	109.286281	
13437	553	black	Bana	Bana	tɬon¹³	tɬon¹³	tɬ o n ¹³		163	26.265147	110.096902	
13439	553	black	EasternXiangxi	Xiangxi, East	qwei⁵³	qwei⁵³	q w ei ⁵³	east2371	163	28.124036	109.890473	
13440	553	black	WesternXiangxi	Xiangxi, West	qwe³⁵	qwe³⁵	q w e ³⁵	west2430	163	28.33212	109.422366	
13443	553	black	ZaoMin	Zao Min	tɕa⁴⁴	tɕa⁴⁴	tɕ a ⁴⁴	dzao1238	163	24.612303	112.266749	
13446	553	black	Chuanqiandian	Chuanqiandian	tɬeu⁴³	tɬeu⁴³	tɬ eu ⁴³	chua1256	163	27.51846	105.421028	
13448	553	black	Younuo	Younuo	ku⁴⁴	ku⁴⁴	k u ⁴⁴	youn1235	163	25.730893	110.115975	
13449	553	black	BiaoMin	Biao Min	tɕa⁵³	tɕa⁵³	tɕ a ⁵³	biao1254	163	25.82286	111.29622	
13450	553	black	EasternLuobuohe	Luobuohe, Eastern	tə⁰²qlaŋ³¹	tə⁰²qlaŋ³¹	t ə ⁰/² + q l a ŋ ³¹	luop1235	163	26.63966	107.913354	
13451	553	black	WesternLuobuohe	Luobuohe, Western	tə⁰²qlɑŋ³¹	tə⁰²qlɑŋ³¹	t ə ⁰/² + q l ɑ ŋ ³¹	luop1235	163	26.854607	107.226676	
13453	553	black	EasternQiandong	Qiandong, East	sei²⁴	sei²⁴	s ei ²⁴	east2370	163	27.78098	110.499463	
13454	553	black	Numao	Numao	kjuŋ³³	kjuŋ³³	k j u ŋ ³³	numa1251	163	25.447767	108.064732	
20849	858	bloated (of stomach)	WesternQiandong	Qiandong, West	ti³³	ti³³	t i ³³			26.43106	107.68758	
20851	858	bloated (of stomach)	WesternBaheng	Baheng, West	tɕe⁵⁵	tɕe⁵⁵	tɕ e ⁵⁵	pahn1237		25.74971	109.286281	
20853	858	bloated (of stomach)	Bana	Bana	tɕon⁵⁵	tɕon⁵⁵	tɕ o n ⁵⁵			26.265147	110.096902	
20855	858	bloated (of stomach)	EasternXiangxi	Xiangxi, East	tso³¹	tso³¹	ts o ³¹	east2371		28.124036	109.890473	
20856	858	bloated (of stomach)	WesternXiangxi	Xiangxi, West	ȵtɕo⁵³	ȵtɕo⁵³	ⁿtɕ o ⁵³	west2430		28.33212	109.422366	
20859	858	bloated (of stomach)	ZaoMin	Zao Min	tiŋ⁴²	tiŋ⁴²	t i ŋ ⁴²	dzao1238		24.612303	112.266749	
20862	858	bloated (of stomach)	Chuanqiandian	Chuanqiandian	nʈo³¹	nʈo³¹	ⁿʈ o ³¹	chua1256		27.51846	105.421028	
20864	858	bloated (of stomach)	Younuo	Younuo	tjeu⁵⁴	tjeu⁵⁴	t j eu ⁵⁴	youn1235		25.730893	110.115975	
20865	858	bloated (of stomach)	EasternLuobuohe	Luobuohe, Eastern	tsʰaŋ³¹	tsʰaŋ³¹	tsʰ a ŋ ³¹	luop1235		26.63966	107.913354	
20866	858	bloated (of stomach)	EasternQiandong	Qiandong, East	tsaŋ⁴⁴	tsaŋ⁴⁴	ts a ŋ ⁴⁴	east2370		27.78098	110.499463	
20867	858	bloated (of stomach)	Numao	Numao	puŋ¹³	puŋ¹³	p u ŋ ¹³	numa1251		25.447767	108.064732	
20868	858	bloated (of stomach)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tʂã⁴²	tʂã⁴²	tʂ ã ⁴²	nort2749		26.231562	106.861969	
20850	858	bloated (of stomach)	EasternBahen	Baheng, East	tɕo⁵⁵	tɕo⁵⁵	tɕ o ⁵⁵	pahn1237		27.11733	111.02615	
2955	120	blood	Numao	Numao	ntsʰan¹³	ntsʰan¹³	ⁿtsʰ a n ¹³	numa1251	946	25.447767	108.064732	
2956	120	blood	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ⁿsʰõ¹³	ⁿsʰõ¹³	ⁿsʰ õ ¹³	nort2749	946	26.231562	106.861969	
2934	120	blood	WesternQiandong	Qiandong, West	ɕʰẽ¹³	ɕʰẽ¹³	ɕʰ ẽ ¹³		946	26.43106	107.68758	
2935	120	blood	EasternBahen	Baheng, East	ȵtɕʰe³¹³	ȵtɕʰe³¹³	ⁿtɕʰ e ³¹³	pahn1237	946	27.11733	111.02615	
2936	120	blood	WesternBaheng	Baheng, West	ȵ̥ei³¹	ȵ̥ei³¹	ȵ̥̥ ei ³¹	pahn1237	946	25.74971	109.286281	
2938	120	blood	Bana	Bana	biŋ⁴⁴	biŋ⁴⁴	b i ŋ ⁴⁴		946	26.265147	110.096902	
2940	120	blood	EasternXiangxi	Xiangxi, East	tsʰi⁵⁵	tsʰi⁵⁵	tsʰ i ⁵⁵	east2371	946	28.124036	109.890473	
2941	120	blood	WesternXiangxi	Xiangxi, West	ȵtɕʰi⁴⁴	ȵtɕʰi⁴⁴	ⁿtɕʰ i ⁴⁴	west2430	946	28.33212	109.422366	
2944	120	blood	ZaoMin	Zao Min	ʑam²⁴	ʑam²⁴	ʑ a m ²⁴	dzao1238	946	24.612303	112.266749	
2947	120	blood	Chuanqiandian	Chuanqiandian	ntʂʰaŋ⁵⁵	ntʂʰaŋ⁵⁵	ⁿʈʂʰ a ŋ ⁵⁵	chua1256	946	27.51846	105.421028	
2949	120	blood	Younuo	Younuo	tsʰun³³	tsʰun³³	tsʰ u n ³³	youn1235	946	25.730893	110.115975	
2950	120	blood	BiaoMin	Biao Min	san³⁵	san³⁵	s a n ³⁵	biao1254	946	25.82286	111.29622	
2951	120	blood	EasternLuobuohe	Luobuohe, Eastern	tə⁰²ntsʰen⁴⁴	tə⁰²ntsʰen⁴⁴	t ə ⁰/² + ⁿtsʰ e n ⁴⁴	luop1235	946	26.63966	107.913354	
2952	120	blood	WesternLuobuohe	Luobuohe, Western	tə⁰²ntsʰen⁴⁴	tə⁰²ntsʰen⁴⁴	t ə ⁰/² + ⁿtsʰ e n ⁴⁴	luop1235	946	26.854607	107.226676	
2954	120	blood	EasternQiandong	Qiandong, East	ɕan³³	ɕan³³	ɕ a n ³³	east2370	946	27.78098	110.499463	
8047	331	boat	WesternQiandong	Qiandong, West	njaŋ⁵⁵	njaŋ⁵⁵	nʲ a ŋ ⁵⁵		1844	26.43106	107.68758	
8048	331	boat	EasternBahen	Baheng, East	ŋkuŋ³³	ŋkuŋ³³	ⁿk u ŋ ³³	pahn1237	1844	27.11733	111.02615	
8049	331	boat	WesternBaheng	Baheng, West	ŋoŋ³³	ŋoŋ³³	ŋ o ŋ ³³	pahn1237	1844	25.74971	109.286281	
8051	331	boat	Bana	Bana	dʑuŋ³¹³	dʑuŋ³¹³	dʑ u ŋ ³¹³		1844	26.265147	110.096902	
8053	331	boat	EasternXiangxi	Xiangxi, East	ki⁰³ŋei³¹	ki⁰³ŋei³¹	k i ⁰/³ + ŋ ei ³¹	east2371	1844	28.124036	109.890473	
8054	331	boat	WesternXiangxi	Xiangxi, West	ŋɑŋ³¹	ŋɑŋ³¹	ŋ ɑ ŋ ³¹	west2430	1844	28.33212	109.422366	
8057	331	boat	ZaoMin	Zao Min	doŋ²⁴	doŋ²⁴	d o ŋ ²⁴	dzao1238	1844	24.612303	112.266749	
8060	331	boat	Chuanqiandian	Chuanqiandian	ŋau³¹	ŋau³¹	ŋ au ³¹	chua1256	1844	27.51846	105.421028	
8062	331	boat	Younuo	Younuo	ŋaŋ³³	ŋaŋ³³	ŋ a ŋ ³³	youn1235	1844	25.730893	110.115975	
8063	331	boat	BiaoMin	Biao Min	dzaŋ³⁵	dzaŋ³⁵	dz a ŋ ³⁵	biao1254	1844	25.82286	111.29622	
8064	331	boat	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵ŋguŋ³¹	qo⁰⁵ŋguŋ³¹	q o ⁰/⁵ + ⁿg u ŋ ³¹	luop1235	1844	26.63966	107.913354	
8065	331	boat	WesternLuobuohe	Luobuohe, Western	jə⁰²ŋgoŋ³¹	jə⁰²ŋgoŋ³¹	j ə ⁰/² + ⁿg o ŋ ³¹	luop1235	1844	26.854607	107.226676	
8067	331	boat	Numao	Numao	ȵtɕe⁵⁵	ȵtɕe⁵⁵	ⁿtɕ e ⁵⁵	numa1251	1844	25.447767	108.064732	
2709	111	bone	WesternQiandong	Qiandong, West	sʰuŋ¹³	sʰuŋ¹³	sʰ u ŋ ¹³		1394	26.43106	107.68758	
2710	111	bone	EasternBahen	Baheng, East	qa⁰³suŋ³¹³	qa⁰³suŋ³¹³	q a ⁰/³ + s u ŋ ³¹³	pahn1237	1394	27.11733	111.02615	
2711	111	bone	WesternBaheng	Baheng, West	qa⁰³soŋ³¹	qa⁰³soŋ³¹	q a ⁰/³ + s o ŋ ³¹	pahn1237	1394	25.74971	109.286281	
2713	111	bone	Bana	Bana	tɬʰuŋ⁴⁴tɬʰuŋ⁴⁴	tɬʰuŋ⁴⁴tɬʰuŋ⁴⁴	tɬʰ u ŋ ⁴⁴ + tɬʰ u ŋ ⁴⁴		1394	26.265147	110.096902	
2715	111	bone	EasternXiangxi	Xiangxi, East	ki⁵⁵saŋ⁵⁵	ki⁵⁵saŋ⁵⁵	k i ⁵⁵ + s a ŋ ⁵⁵	east2371	1394	28.124036	109.890473	
2716	111	bone	WesternXiangxi	Xiangxi, West	qo³⁵soŋ⁴⁴	qo³⁵soŋ⁴⁴	q o ³⁵ + s o ŋ ⁴⁴	west2430	1394	28.33212	109.422366	
2719	111	bone	ZaoMin	Zao Min	hiŋ²⁴	hiŋ²⁴	h i ŋ ²⁴	dzao1238	1394	24.612303	112.266749	
2724	111	bone	Younuo	Younuo	tʰaŋ³³	tʰaŋ³³	tʰ a ŋ ³³	youn1235	1394	25.730893	110.115975	
2725	111	bone	BiaoMin	Biao Min	suə³⁵	suə³⁵	s u/w ə ³⁵	biao1254	1394	25.82286	111.29622	
2726	111	bone	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²tsʰuŋ⁵⁵	ʔa⁰²tsʰuŋ⁵⁵	ʔ a ⁰/² + tsʰ u ŋ ⁵⁵	luop1235	1394	26.63966	107.913354	
2727	111	bone	WesternLuobuohe	Luobuohe, Western	qo⁰⁵tsʰoŋ⁵⁵	qo⁰⁵tsʰoŋ⁵⁵	q o ⁰/⁵ + tsʰ o ŋ ⁵⁵	luop1235	1394	26.854607	107.226676	
2729	111	bone	EasternQiandong	Qiandong, East	suŋ³³	suŋ³³	s u ŋ ³³	east2370	1394	27.78098	110.499463	
2730	111	bone	Numao	Numao	saŋ¹³	saŋ¹³	s a ŋ ¹³	numa1251	1394	25.447767	108.064732	
2731	111	bone	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qə⁰²sʰã¹³	qə⁰²sʰã¹³	q ə ⁰/² + sʰ ã ¹³	nort2749	1394	26.231562	106.861969	
2722	111	bone	Chuanqiandian	Chuanqiandian	tsʰaŋ⁴⁴	tsʰaŋ⁴⁴	tsʰ a ŋ ⁴⁴	chua1256	1394	27.51846	105.421028	
8642	356	bow	WesternQiandong	Qiandong, West	qɔ¹³nei¹³sʰei⁴⁴	qɔ¹³nei¹³sʰei⁴⁴	q ɔ ¹³ + n ei ¹³ + sʰ ei ⁴⁴		994	26.43106	107.68758	
8643	356	bow	EasternBahen	Baheng, East	mpʰe³¹³	mpʰe³¹³	ⁿpʰ e ³¹³	pahn1237	994	27.11733	111.02615	
8644	356	bow	WesternBaheng	Baheng, West	n̥e³¹; qa⁰³neŋ⁵⁵	n̥e³¹	n̥ e ³¹	pahn1237	994	25.74971	109.286281	
8646	356	bow	Bana	Bana	kuŋ¹³	kuŋ¹³	k u ŋ ¹³		994	26.265147	110.096902	
8648	356	bow	EasternXiangxi	Xiangxi, East	kuŋ³³	kuŋ³³	k u ŋ ³³	east2371	994	28.124036	109.890473	
8649	356	bow	WesternXiangxi	Xiangxi, West	koŋ⁴⁴	koŋ⁴⁴	k o ŋ ⁴⁴	west2430	994	28.33212	109.422366	
8652	356	bow	ZaoMin	Zao Min	no²⁴	no²⁴	n o ²⁴	dzao1238	994	24.612303	112.266749	
8655	356	bow	Chuanqiandian	Chuanqiandian	n̥en⁵⁵	n̥en⁵⁵	n̥ e n ⁵⁵	chua1256	994	27.51846	105.421028	
8657	356	bow	Younuo	Younuo	kjaŋ⁴⁴	kjaŋ⁴⁴	k j a ŋ ⁴⁴	youn1235	994	25.730893	110.115975	
8658	356	bow	WesternLuobuohe	Luobuohe, Western	tse³⁵	tse³⁵	ts e ³⁵	luop1235	994	26.854607	107.226676	
8660	356	bow	EasternQiandong	Qiandong, East	keŋ²⁴	keŋ²⁴	k e ŋ ²⁴	east2370	994	27.78098	110.499463	
8661	356	bow	Numao	Numao	tje⁵³	tje⁵³	t j e ⁵³	numa1251	994	25.447767	108.064732	
8662	356	bow	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	n̥ĩ¹³	n̥ĩ¹³	n̥ ĩ ¹³	nort2749	994	26.231562	106.861969	
6235	256	bracken	WesternQiandong	Qiandong, West	ɣɔ⁴⁴xa⁴⁴	ɣɔ⁴⁴xa⁴⁴	ɣ ɔ ⁴⁴ + x a ⁴⁴			26.43106	107.68758	
6236	256	bracken	EasternBahen	Baheng, East	ʑi³⁵nteu³³	ʑi³⁵nteu³³	ʑ i ³⁵ + ⁿt eu ³³	pahn1237		27.11733	111.02615	
6237	256	bracken	WesternBaheng	Baheng, West	ji³⁵nau⁴⁴	ji³⁵nau⁴⁴	j i ³⁵ + n au ⁴⁴	pahn1237		25.74971	109.286281	
6239	256	bracken	Bana	Bana	ʑo¹³ɕu¹³	ʑo¹³ɕu¹³	ʑ o ¹³ + ɕ u ¹³			26.265147	110.096902	
6241	256	bracken	EasternXiangxi	Xiangxi, East	ʑi⁵³ɕəɯ⁵³	ʑi⁵³ɕəɯ⁵³	ʑ i ⁵³ + ɕ əɯ ⁵³	east2371		28.124036	109.890473	
6242	256	bracken	WesternXiangxi	Xiangxi, West	ʐei³⁵ʂo³⁵	ʐei³⁵ʂo³⁵	ʐ ei ³⁵ + ʂ o ³⁵	west2430		28.33212	109.422366	
6246	256	bracken	Chuanqiandian	Chuanqiandian	ʐou⁴³ʂua⁴³	ʐou⁴³ʂua⁴³	ʐ ɔ ⁴³ + ʂ u/w a ⁴³	chua1256		27.51846	105.421028	
6248	256	bracken	Younuo	Younuo	jo⁴⁴sɒ⁴⁴	jo⁴⁴sɒ⁴⁴	j o ⁴⁴ + s ɒ ⁴⁴	youn1235		25.730893	110.115975	
6249	256	bracken	BiaoMin	Biao Min	tjɔt⁵³tjɔn³³	tjɔt⁵³tjɔn³³	t j ɔ t ⁵³ + t j ɔ n ³³	biao1254		25.82286	111.29622	
6250	256	bracken	EasternLuobuohe	Luobuohe, Eastern	ʔʑu³¹sa³¹	ʔʑu³¹sa³¹	ˀʑ u ³¹ + s a ³¹	luop1235		26.63966	107.913354	
6251	256	bracken	WesternLuobuohe	Luobuohe, Western	ʔə⁰²sɑ³¹	ʔə⁰²sɑ³¹	ʔ ə ⁰/² + s ɑ ³¹	luop1235		26.854607	107.226676	
6253	256	bracken	EasternQiandong	Qiandong, East	hou²⁴	hou²⁴	h ɔ ²⁴	east2370		27.78098	110.499463	
6254	256	bracken	Numao	Numao	xɯ³³	xɯ³³	x ɯ ³³	numa1251		25.447767	108.064732	
6243	256	bracken	ZaoMin	Zao Min	ʔe⁴⁴ti⁴⁴	ʔe⁴⁴ti⁴⁴	ʔ e ⁴⁴ + t i ⁴⁴	dzao1238		24.612303	112.266749	
2684	110	brains	WesternQiandong	Qiandong, West	pɔ¹¹lua⁴⁴	pɔ¹¹lua⁴⁴	p ɔ ¹¹ + l u/w a ⁴⁴		1583	26.43106	107.68758	
2685	110	brains	EasternBahen	Baheng, East	ɬau³⁵tsi³¹³	ɬau³⁵tsi³¹³	ɬ au ³⁵ + ts i ³¹³	pahn1237	1583	27.11733	111.02615	
2686	110	brains	WesternBaheng	Baheng, West	qa⁰³ɬɔ³⁵ti³¹	qa⁰³ɬɔ³⁵ti³¹	q a ⁰/³ + ɬ ɔ ³⁵ + t i ³¹	pahn1237	1583	25.74971	109.286281	
2688	110	brains	Bana	Bana	lje¹³	lje¹³	l j e ¹³		1583	26.265147	110.096902	
2690	110	brains	EasternXiangxi	Xiangxi, East	nau¹³suei¹³	nau¹³suei¹³	n au ¹³ + s u/w ei ¹³	east2371	1583	28.124036	109.890473	
2691	110	brains	WesternXiangxi	Xiangxi, West	ɬe³⁵pʐei⁴⁴	ɬe³⁵pʐei⁴⁴	ɬ e ³⁵ + p ʐ ei ⁴⁴	west2430	1583	28.33212	109.422366	
2694	110	brains	ZaoMin	Zao Min	pe²⁴ko⁴⁴ham⁴⁴	pe²⁴ko⁴⁴ham⁴⁴	p e ²⁴ + k o ⁴⁴ + h a m ⁴⁴	dzao1238	1583	24.612303	112.266749	
2697	110	brains	Chuanqiandian	Chuanqiandian	ɬu⁴³hou⁴⁴	ɬu⁴³hou⁴⁴	ɬ u ⁴³ + h ɔ ⁴⁴	chua1256	1583	27.51846	105.421028	
2699	110	brains	Younuo	Younuo	ɬui⁴⁴	ɬui⁴⁴	ɬ ui ⁴⁴	youn1235	1583	25.730893	110.115975	
2700	110	brains	BiaoMin	Biao Min	nɔŋ⁴²tɕɔ³³	nɔŋ⁴²tɕɔ³³	n ɔ ŋ ⁴² + tɕ ɔ ³³	biao1254	1583	25.82286	111.29622	
2701	110	brains	EasternLuobuohe	Luobuohe, Eastern	nau⁵⁵suei⁵⁵	nau⁵⁵suei⁵⁵	n au ⁵⁵ + s u/w ei ⁵⁵	luop1235	1583	26.63966	107.913354	
2702	110	brains	WesternLuobuohe	Luobuohe, Western	ʔə⁰²ɬu³¹ʈɑ³¹	ʔə⁰²ɬu³¹ʈɑ³¹	ʔ ə ⁰/² + ɬ u ³¹ + ʈ ɑ ³¹	luop1235	1583	26.854607	107.226676	
2704	110	brains	EasternQiandong	Qiandong, East	nje²⁴ho³³	nje²⁴ho³³	nʲ e ²⁴ + h o ³³	east2370	1583	27.78098	110.499463	
2705	110	brains	Numao	Numao	ɬo³³	ɬo³³	ɬ o ³³	numa1251	1583	25.447767	108.064732	
2706	110	brains	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ɬə²⁴	ɬə²⁴	ɬ ə ²⁴	nort2749	1583	26.231562	106.861969	
4925	202	branch/ twig	WesternQiandong	Qiandong, West	qa³³tɕi²¹teu³³	qa³³tɕi²¹teu³³	q a ³³ + tɕ i ²¹ + t eu ³³		1531	26.43106	107.68758	
4926	202	branch/ twig	EasternBahen	Baheng, East	kei¹¹tsa³⁵	kei¹¹tsa³⁵	k ei ¹¹ + ts a ³⁵	pahn1237	1531	27.11733	111.02615	
4927	202	branch/ twig	WesternBaheng	Baheng, West	qa⁰³qʰa³¹tja³⁵	qa⁰³qʰa³¹tja³⁵	q a ⁰/³ + qʰ a ³¹ + t j a ³⁵	pahn1237	1531	25.74971	109.286281	
4929	202	branch/ twig	Bana	Bana	tɕa³¹fa¹³	tɕa³¹fa¹³	tɕ a ³¹ + f a ¹³		1531	26.265147	110.096902	
4931	202	branch/ twig	EasternXiangxi	Xiangxi, East	tɕʰua⁵³tɕʰua⁵³	tɕʰua⁵³tɕʰua⁵³	tɕʰ u/w a ⁵³ + tɕʰ u/w a ⁵³	east2371	1531	28.124036	109.890473	
4932	202	branch/ twig	WesternXiangxi	Xiangxi, West	qo³⁵kɯ²²ntu⁵³	qo³⁵kɯ²²ntu⁵³	q o ³⁵ + k ɯ ²² + ⁿt u ⁵³	west2430	1531	28.33212	109.422366	
4938	202	branch/ twig	Chuanqiandian	Chuanqiandian	tɕe¹³ntoŋ⁴⁴	tɕe¹³ntoŋ⁴⁴	tɕ e ¹³ + ⁿt o ŋ ⁴⁴	chua1256	1531	27.51846	105.421028	
4940	202	branch/ twig	Younuo	Younuo	fo⁴⁴kjau³²	fo⁴⁴kjau³²	f o ⁴⁴ + k j au ³²	youn1235	1531	25.730893	110.115975	
4941	202	branch/ twig	BiaoMin	Biao Min	ʔa³³	ʔa³³	ʔ a ³³	biao1254	1531	25.82286	111.29622	
4942	202	branch/ twig	EasternLuobuohe	Luobuohe, Eastern	tə⁰²ʑi⁵⁵ntuŋ²⁴	tə⁰²ʑi⁵⁵ntuŋ²⁴	t ə ⁰/² + ʑ i ⁵⁵ + ⁿt u ŋ ²⁴	luop1235	1531	26.63966	107.913354	
4943	202	branch/ twig	WesternLuobuohe	Luobuohe, Western	tə⁰²ʑa⁵⁵ntoŋ³⁵	tə⁰²ʑa⁵⁵ntoŋ³⁵	t ə ⁰/² + ʑ a ⁵⁵ + ⁿt o ŋ ³⁵	luop1235	1531	26.854607	107.226676	
4946	202	branch/ twig	Numao	Numao	ntou⁴⁴tɕei⁵³	ntou⁴⁴tɕei⁵³	ⁿt ɔ ⁴⁴ + tɕ ei ⁵³	numa1251	1531	25.447767	108.064732	
4947	202	branch/ twig	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qə⁰²tɕe³¹hu²⁴	qə⁰²tɕe³¹hu²⁴	q ə ⁰/² + tɕ e ³¹ + h u ²⁴	nort2749	1531	26.231562	106.861969	
4935	202	branch/ twig	ZaoMin	Zao Min	djaŋ⁴²ki⁴⁴	djaŋ⁴²ki⁴⁴	d j a ŋ ⁴² + k i ⁴⁴	dzao1238	1531	24.612303	112.266749	
4945	202	branch/ twig	EasternQiandong	Qiandong, East	tɕei²¹²teu⁴⁴	tɕei²¹²teu⁴⁴	tɕ ei ²¹² + t eu ⁴⁴	east2370	1531	27.78098	110.499463	
9386	387	bucket	WesternQiandong	Qiandong, West	tʰeu³³	tʰeu³³	tʰ eu ³³			26.43106	107.68758	
9387	387	bucket	EasternBahen	Baheng, East	tʰuŋ³³ʔaŋ³⁵	tʰuŋ³³ʔaŋ³⁵	tʰ u ŋ ³³ + ʔ a ŋ ³⁵	pahn1237		27.11733	111.02615	
9388	387	bucket	WesternBaheng	Baheng, West	tʰaŋ⁴²	tʰaŋ⁴²	tʰ a ŋ ⁴²	pahn1237		25.74971	109.286281	
9390	387	bucket	Bana	Bana	tʰŋ⁵⁵	tʰŋ⁵⁵	tʰ ŋ ⁵⁵			26.265147	110.096902	
9392	387	bucket	EasternXiangxi	Xiangxi, East	ki⁰³tʰaŋ¹³	ki⁰³tʰaŋ¹³	k i ⁰/³ + tʰ a ŋ ¹³	east2371		28.124036	109.890473	
9393	387	bucket	WesternXiangxi	Xiangxi, West	qo³⁵tʰoŋ⁵³	qo³⁵tʰoŋ⁵³	q o ³⁵ + tʰ o ŋ ⁵³	west2430		28.33212	109.422366	
9396	387	bucket	ZaoMin	Zao Min	sui⁴²tuŋ⁴²	sui⁴²tuŋ⁴²	s ui ⁴² + t u ŋ ⁴²	dzao1238		24.612303	112.266749	
9399	387	bucket	Chuanqiandian	Chuanqiandian	tʰoŋ⁴³	tʰoŋ⁴³	tʰ o ŋ ⁴³	chua1256		27.51846	105.421028	
9401	387	bucket	Younuo	Younuo	kə⁰³tʰoŋ⁵⁴	kə⁰³tʰoŋ⁵⁴	k ə ⁰/³ + tʰ o ŋ ⁵⁴	youn1235		25.730893	110.115975	
9402	387	bucket	BiaoMin	Biao Min	ʔən³³dɔŋ³⁵	ʔən³³dɔŋ³⁵	ʔ ə n ³³ + d ɔ ŋ ³⁵	biao1254		25.82286	111.29622	
9403	387	bucket	EasternLuobuohe	Luobuohe, Eastern	tʰuŋ³³mbji³¹	tʰuŋ³³mbji³¹	tʰ u ŋ ³³ + ⁿb j i ³¹	luop1235		26.63966	107.913354	
9404	387	bucket	WesternLuobuohe	Luobuohe, Western	ʔə⁰²tʰoŋ³¹mbji³¹	ʔə⁰²tʰoŋ³¹mbji³¹	ʔ ə ⁰/² + tʰ o ŋ ³¹ + ⁿb j i ³¹	luop1235		26.854607	107.226676	
9406	387	bucket	EasternQiandong	Qiandong, East	tʰeu²⁴njei²²ʔeu²⁴	tʰeu²⁴njei²²ʔeu²⁴	tʰ eu ²⁴ + nʲ ei ²² + ʔ eu ²⁴	east2370		27.78098	110.499463	
9407	387	bucket	Numao	Numao	taŋ⁵³	taŋ⁵³	t a ŋ ⁵³	numa1251		25.447767	108.064732	
9408	387	bucket	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tʰõ²⁴mplɛ²²	tʰõ²⁴mplɛ²²	tʰ õ ²⁴ + ⁿp l ɛ ²²	nort2749		26.231562	106.861969	
19092	786	burn	WesternQiandong	Qiandong, West	tɕi²²	tɕi²²	tɕ i ²²		2102	26.43106	107.68758	
19096	786	burn	Bana	Bana	kjon³¹³	kjon³¹³	k j o n ³¹³		2102	26.265147	110.096902	
19098	786	burn	EasternXiangxi	Xiangxi, East	dai¹³	dai¹³	d ai ¹³	east2371	2102	28.124036	109.890473	
19101	786	burn	ZaoMin	Zao Min	sa²²	sa²²	s a ²²	dzao1238	2102	24.612303	112.266749	
19104	786	burn	Chuanqiandian	Chuanqiandian	tɕi¹³	tɕi¹³	tɕ i ¹³	chua1256	2102	27.51846	105.421028	
19106	786	burn	Younuo	Younuo	neu⁵⁴	neu⁵⁴	n eu ⁵⁴	youn1235	2102	25.730893	110.115975	
19107	786	burn	BiaoMin	Biao Min	tʰja²¹	tʰja²¹	tʰ j a ²¹	biao1254	2102	25.82286	111.29622	
19112	786	burn	Numao	Numao	tɕi⁴⁴	tɕi⁴⁴	tɕ i ⁴⁴	numa1251	2102	25.447767	108.064732	
19093	786	burn	EasternBahen	Baheng, East	tai³¹	tai³¹	t ai ³¹	pahn1237	2102	27.11733	111.02615	
19094	786	burn	WesternBaheng	Baheng, West	qaŋ³⁵	qaŋ³⁵	q a ŋ ³⁵	pahn1237	2102	25.74971	109.286281	
19099	786	burn	WesternXiangxi	Xiangxi, West	ta⁴²	ta⁴²	t a ⁴²	west2430	2102	28.33212	109.422366	
19108	786	burn	EasternLuobuohe	Luobuohe, Eastern	ʑi²⁴	ʑi²⁴	ʑ i ²⁴	luop1235	2102	26.63966	107.913354	
19109	786	burn	WesternLuobuohe	Luobuohe, Western	ʑe³⁵	ʑe³⁵	ʑ e ³⁵	luop1235	2102	26.854607	107.226676	
19111	786	burn	EasternQiandong	Qiandong, East	tɕin⁵³	tɕin⁵³	tɕ i n ⁵³	east2370	2102	27.78098	110.499463	
19113	786	burn	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕi²²	tɕi²²	tɕ i ²²	nort2749	2102	26.231562	106.861969	
18394	757	buy	EasternBahen	Baheng, East	me¹¹	me¹¹	m e ¹¹	pahn1237	1869	27.11733	111.02615	
18399	757	buy	EasternXiangxi	Xiangxi, East	ȵi¹³	ȵi¹³	ȵ i ¹³	east2371	1869	28.124036	109.890473	
18403	757	buy	ZaoMin	Zao Min	mai⁴⁴	mai⁴⁴	m ai ⁴⁴	dzao1238	1869	24.612303	112.266749	
