@vowels:T V _
@json: {"params": {"cscorer": {"runs": 10000, "restricted_chars": "_T", "unexpected": 1e-05, "scoring_threshold": 0.7, "unattested": -5, "method": "shuffle", "preprocessing": "False:upgma:-2", "preprocessing_threshold": 0.7, "ratio": [2, 1], "smooth": 1, "modestring": "global-2-0.50:local-1-0.50", "factor": 0.3, "vscale": 1.0}}}

# SCORER
<scorer id="rscorer">
1.T	2.00	1.00	1.00	1.00	1.00	1.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00
2.T	1.00	2.00	1.00	1.00	1.00	1.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00
3.T	1.00	1.00	2.00	1.00	1.00	1.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00
4.T	1.00	1.00	1.00	2.00	1.00	1.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00
5.T	1.00	1.00	1.00	1.00	2.00	1.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00
6.T	1.00	1.00	1.00	1.00	1.00	2.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00
A.V	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	5.00	-10.00	-10.00	-10.00	4.00	-10.00	-10.00	4.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	4.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	4.00	-6.00	4.00	-20.00
B.C	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-10.00	10.00	0.00	0.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	6.00	6.00	0.00	0.00	0.00	0.00	-10.00	6.00	-9.00	-20.00
C.C	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-10.00	0.00	10.00	2.00	-10.00	2.00	2.00	-10.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	6.00	6.00	6.00	-10.00	0.00	-10.00	-20.00
D.C	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-10.00	0.00	2.00	10.00	-10.00	0.00	2.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	6.00	6.00	6.00	-10.00	0.00	-10.00	-20.00
E.V	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	4.00	-10.00	-10.00	-10.00	5.00	-10.00	-10.00	4.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	4.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	4.00	-6.00	4.00	-20.00
G.C	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-10.00	0.00	2.00	0.00	-10.00	10.00	2.00	-10.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	6.00	0.00	0.00	-10.00	0.00	-10.00	-20.00
H.C	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-10.00	0.00	2.00	2.00	-10.00	2.00	10.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	6.00	0.00	0.00	-10.00	0.00	-10.00	-20.00
I.V	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	4.00	-10.00	-10.00	-10.00	4.00	-10.00	-10.00	5.00	-5.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	4.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	3.00	-6.00	4.00	-20.00
J.C	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-6.00	0.00	0.00	0.00	-6.00	0.00	0.00	-5.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.00	0.00	-6.00	-20.00
